CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.066603,19.066603,-99.666155,-99.666155,SAE,2913.0,2913.0,s_NT0907 [21430],ANDESITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,60.11,0.79,,16.48,,,,5.08,6.41,4.22,0.08,,1.84,3.85,0.18,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234070.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.219014,19.219014,-99.833511,-99.833511,SAE,3314.0,3314.0,s_NT0928 [21430],ANDESITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,61.92,0.67,,18.21,,,,3.97,4.57,1.92,0.07,,1.82,4.42,0.17,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234071.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.118239,19.118239,-99.659116,-99.659116,SAE,2811.0,2811.0,s_NT1049 [21430],DACITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,63.47,0.71,,16.63,,,,4.58,4.46,2.59,0.08,,2.01,4.7,0.18,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234072.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.071558,19.071558,-99.682522,-99.682522,SAE,3174.0,3174.0,s_NT0905 [21430],DACITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,66.95,0.57,,15.67,,,,3.53,3.73,1.9,0.06,,2.28,4.51,0.16,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234073.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.155233,19.155233,-99.805262,-99.805262,SAE,3519.0,3519.0,s_NT1051 [21430],ANDESITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,60.43,0.82,,18.36,,,,4.72,5.33,2.98,0.09,,1.48,4.54,0.17,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234074.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.060544,19.060544,-99.794853,-99.794853,SAE,3392.0,3392.0,s_NT0911 [21430],ANDESITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,60.63,0.79,,16.64,,,,5.31,5.92,3.34,0.09,,2.16,4.06,0.25,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234075.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.11065,19.11065,-99.844356,-99.844356,SAE,3343.0,3343.0,s_NT0935 [21430],ANDESITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,61.84,0.8,,17.49,,,,4.6,4.58,2.09,0.07,,2.01,4.58,0.2,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234076.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.054876,19.054876,-99.718293,-99.718293,SAE,3595.0,3595.0,s_NT0916 [21430],DACITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,63.95,0.59,,16.26,,,,4.11,4.32,2.68,0.06,,2.31,4.53,0.18,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234077.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.047351,19.047351,-99.715191,-99.715191,SAE,3700.0,3700.0,s_NT0918 [21430],DACITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,64.41,0.6,,16.54,,,,4.08,3.89,2.2,0.07,,2.48,4.54,0.17,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234078.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.091954,19.091954,-99.799679,-99.799679,SAE,3701.0,3701.0,s_NT0932 [21430],ANDESITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,60.78,0.75,,16.7,,,,5.16,5.64,3.25,0.08,,2.22,4.45,0.23,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234079.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.054101,19.054101,-99.794832,-99.794832,SAE,3326.0,3326.0,s_NT0908 [21430],DACITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,64.4,0.7,,16.74,,,,4.16,4.22,1.65,0.07,,2.15,4.25,0.14,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234080.0,
[21430],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,,19.063604,19.063604,-99.789289,-99.789289,SAE,3417.0,3417.0,s_NT0909A [21430],DACITE [21430],,,,,,,,,VOL,,,F,,WR [21430] ,64.08,0.7,,17.08,,,,4.25,4.3,1.9,0.07,,1.94,4.22,0.16,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234081.0,
