CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,E FACE OF CATHEDRAL CRAG,48.8,48.8,-121.83,-121.83,SAE,,,s_MB-50 [6932],BASALT [6932],,,,,,,,,VOL,,,,,WR [6932] ,52.9,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168419.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"PTARMIAN RIDGE AND TABLE MOUNTAIN, 200 M E OF COLEMAN PINNACLE",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-88 [6932],"ANDESITE, PYROXENE [6932]",,,,,,,,,VOL,,,,,WR [6932] ,60.9,,,,,,,,,,,,1.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168420.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"PTARMIAN RIDGE AND TABLE MOUNTAIN, OCHOTONA COMPLEX, W-FACING CLIFF 1 KM S OF ICEBERG LAKE",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-488 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,60.0,,,,,,,,,,,,2.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168421.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"DEADHORSE CREEK, REMNANT ON CREST OF COUGAR DIVIDE",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-262 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,60.7,,,,,,,,,,,,2.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168422.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"COUGAR DIVIDE, SE OF DOBBS CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-260 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,56.1,,,,,,,,,,,,1.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168423.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,BANKED AGAINST COUGAR DIVIDE AT DOBBS CREEK,48.8,48.8,-121.83,-121.83,SAE,,,s_MB-335 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,59.6,,,,,,,,,,,,2.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168424.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"TARN PLATEAU, S RIM OF FLOW-REMNANT MESA NNW OF POCKET L.",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-53 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,54.2,,,,,,,,,,,,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168425.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"LAKE SHANNON, ROADCUT 1 KM S OF ROCKY CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-175B [6932],BASALT [6932],,,,,,,,,VOL,,,,,WR [6932] ,52.1,,,,,,,,,,,,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168426.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"BOULDER RIDGE, DISTAL FLOW REMNANT, ROADCUT",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-193 [6932],RHYODACITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,68.6,,,,,,,,,,,,3.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168427.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"BOULDER RIDGE, PARK CREEK, FLOW LOW IN STACK, BASE OF SW WALL PARK CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-645 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,58.6,,,,,,,,,,,,1.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168428.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"BOULDER RIDGE, BOULDER GLACIER, LOWEST FLOW EXPOSED JUST BELOW GLACIER SNOUT",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-39 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,62.2,,,,,,,,,,,,2.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168429.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"BOULDER RIDGE, BOULDER GLACIER, UPPER STACK OF FLOWS, SW RIM PARK CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-402 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,63.9,,,,,,,,,,,,3.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168430.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"PINUS LAKE, 1 KM ESE OF NOOKSACK FALLS",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-12 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,62.2,,,,,,,,,,,,2.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168431.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"NOOKSACK FALLS, FLOW BANKED BELOW",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-332A [6932],DACITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,64.7,,,,,,,,,,,,2.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168432.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"EXCELSIOR MINE, W OF WELLS CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-92 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,59.2,,,,,,,,,,,,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168433.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"BAR CREEK, BASAL FLOW, E RIM OF BAR CREEK GORGE",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-168 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,58.8,,,,,,,,,,,,2.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168434.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"THE PORTALS, RAINBOW CREEK SLOPE OF LANDES CLEAVER",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-232 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,60.9,,,,,,,,,,,,2.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168435.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"MAZAMA PARK, BED OF RIDLEY CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-507 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,59.5,,,,,,,,,,,,2.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168436.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER / SULPHUR CREEK UNIT,"CRAG VIEW, BED OF MIDDLE FORK OF SULPHUR CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-520 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,58.3,,,,,,,,,,,,1.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168437.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"MAZAMA PARK, GORGE OF ROCKY CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-524 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,60.1,,,,,,,,,,,,1.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168438.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"ROOSEVELT GLACIER, THICK FLOW, GLACIER CREEK",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-458 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,60.6,,,,,,,,,,,,2.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168439.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"GLACIER CREEK, INTRACANYON FLOW, LEFT-BANK RIM",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-632 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,58.3,,,,,,,,,,,,1.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168440.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,W WALL OF CRAG VIEW CLEAVER,48.8,48.8,-121.83,-121.83,SAE,,,s_MB-46 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,58.8,,,,,,,,,,,,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168441.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"MAZAMA PARK, S RIM OF DEMING GLACIER GORGE",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-43 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,57.9,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168442.0,
[6932],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,"ROOSEVELT GLACIER, ATOP COLEMAN/ROOSEVELT CLEAVER",48.8,48.8,-121.83,-121.83,SAE,,,s_MB-294 [6932],ANDESITE [6932],,,,,,,,,VOL,,,,,WR [6932] ,60.1,,,,,,,,,,,,1.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168443.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.22874,38.22874,-118.90643,-118.90643,SAE,,,s_203249 [23517],TRACHYDACITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,63.0565334437772,0.745495961896873,,18.8444812590598,,,,3.51004348726444,4.69041209360116,1.74984468834127,0.031062331745703,,3.033754400497,4.0898736798509,0.248498653965624,,,,,,,,,,,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,127.0,110.0,,,12.7,42.0,62.0,90.0,19.0,,,,,78.2,741.0,17.6,180.0,6.0,4.0,,,,,,,1.0,0.3,,,1.5,1380.0,32.1,79.4,11.7,53.1,10.5,2.11,6.49,0.88,4.78,0.82,1.98,0.28,1.8,0.31,5.0,,,,,,,,,,18.0,,8.8,2.99,,,,,,,,,,,,,,,,,,,,,,,,,1691118.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.23257,38.23257,-118.9063,-118.9063,SAE,,,s_203250 [23517],TRACHYDACITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,64.7282441179493,0.616459467789993,,16.6444056303298,,,,3.75012842905579,4.09945546080345,2.01376759478064,0.0308229733894996,,3.87342032261379,4.04808383848762,0.195212164800164,,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,93.0,60.0,,,11.9,37.0,58.0,61.0,19.0,,,,,122.0,670.0,13.0,219.0,7.0,5.0,,,,,,,1.0,0.6,,,2.9,1160.0,33.9,65.3,7.12,26.8,4.4,0.99,3.38,0.46,2.72,0.49,1.39,0.17,1.3,0.24,5.0,,1.0,,,,,,,,20.0,,12.0,4.28,,,,,,,,,,,,,,,,,,,,,,,,,1691119.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.27966,38.27966,-118.90044,-118.90044,SAE,,,s_203276 [23517],ANDESITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,59.0439524221337,0.904370398015075,,19.6466672672241,,,,6.91221937672414,4.88567916169064,2.12059265741466,0.0623703722769018,,2.09980253332236,3.97091370162941,0.35343210956911,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,145.0,,,,19.0,10.0,32.0,65.0,21.0,,,,,37.0,1400.0,16.1,135.0,6.0,,,,,,,,1.0,1.0,,,10.9,1860.0,27.2,51.8,6.42,25.3,4.8,1.35,3.61,0.5,2.91,0.59,1.67,0.23,1.6,0.23,4.0,,2.0,,,,,,,,10.0,,4.7,1.28,,,,,,,,,,,,,,,,,,,,,,,,,1691120.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.2667,38.2667,-118.8914,-118.8914,SAE,,,s_00-BA-14 [23517],TRACHYANDESITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,58.8003356552861,0.911930927803783,,17.5511318255806,,,,6.0043877829564,6.31881186116812,3.4879841473648,0.107167049165411,,3.02291959438283,3.46776394940907,0.327567206882955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7025378438634,,152.0,28.0,,,,20.0,79.0,76.0,20.0,,,,,79.9478893286261,823.034125818959,20.1888816476999,194.009675657457,8.58140977409754,,,,,,,,,,,,1.34154116582632,1116.69887046738,33.5242751728999,64.219331395666,7.47605457733813,30.1057136612046,6.18587438866205,1.50255480262607,4.83531038515827,0.684282205293215,3.91988081252197,0.741086745810999,1.9946601393312,0.285122734722283,1.72715473942733,0.277799852033999,5.4844385541056,0.577601368196031,,,,,,,,,17.0,,11.107759722003,3.53395202955995,,,,,,,,,,,,,,,,,,,,,,,,,1691121.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.287,38.287,-118.894,-118.894,SAE,,,s_00-BA-24 [23517],TRACHYANDESITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,61.0090796533223,0.613908378043747,,18.2728023111845,,,,4.61617829137433,5.07635163021048,2.38340899711102,0.0804787453569955,,4.65332232769294,2.98184069335534,0.312628972348328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90104626264425,,78.0,22.0,,,,22.0,20.0,66.0,21.0,,,,,190.265681109556,425.80013687287,13.0653671821158,163.330130646015,7.84751550571206,,,,,,,,,,,,12.499234016855,1247.51061876356,30.6465219326838,52.5089512059433,5.82374004640293,21.9822701772815,4.16609650797546,1.15648625289434,3.2154858029138,0.449581473390286,2.49882823636121,0.486712388867584,1.21974637330489,0.185753577832017,1.20201359982516,0.188082273673515,4.41967022831716,0.603784583752002,,,,,,,,,15.0,,6.70912753181892,2.07395961802029,,,,,,,,,,,,,,,,,,,,,,,,,1691122.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.2394,38.2394,-118.8917,-118.8917,SAE,,,s_01-BA-22 [23517],ANDESITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,57.5011951867034,0.84324236351985,,18.1566660902646,,,,6.02475816541384,6.61167112530643,4.79091861541435,0.132233422506128,,2.03436034624813,3.60081781285919,0.304136871764096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7565990319053,,152.0,77.0,,,,43.0,43.0,78.0,19.0,,,,,40.8060806144794,881.596367584361,15.6173469038653,133.986680468685,6.11957214266989,,,,,,,,,,,,2.14167176169324,923.013843898403,22.3288400748802,41.809385682902,4.84279519915959,19.6696441580583,4.22075159063668,1.23700886455788,3.5571194773381,0.513002284235789,2.93263262733718,0.578099941976969,1.5471860108277,0.223812949951877,1.33335296224667,0.212907418376945,3.59998986313263,0.401747528683886,,,,,,,,,11.0,,3.38799135435805,1.14234685190111,0.51262,,,0.70516,,18.968,,15.635,,38.697,,,,,,,,,,,,,,,1691123.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.2389,38.2389,-118.8908,-118.8908,SAE,,,s_01-BA-23 [23517],TRACHYANDESITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,58.6211473083481,0.759563455196986,,18.3969535788302,,,,5.38432481546896,6.25823115639452,3.95095506937142,0.112301048483425,,2.40936794928076,3.79781727598493,0.309338342640708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7850794204143,,126.0,53.0,,,,32.0,41.0,76.0,18.0,,,,,57.2537504061402,852.556603084387,15.2584484473099,143.91013279,6.52364482529807,,,,,,,,,,,,1.74496023846561,1099.02702018804,24.2201554760267,44.5560334473005,5.07444784289547,19.9783139769231,4.11513348086865,1.17996164688983,3.40494268921325,0.496356782632717,2.86550741278832,0.553944014095915,1.47189883377839,0.216261748067636,1.32446509744836,0.216611000214411,3.81668133353625,0.446525047424454,,,,,,,,,14.0,,3.86243321208401,1.31482935760691,,,,,,,,,,,,,,,,,,,,,,,,,1691124.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.27293,38.27293,-118.91272,-118.91272,SAE,,,s_108-10A [23517],TRACHYANDESITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,59.0873478279216,0.814997901074781,,17.013081184936,,,,5.67418042435759,6.24492141698551,4.17686424300825,0.122249685161217,,2.54686844085869,4.03423961032016,0.285249265376173,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,139.0,80.0,,,23.5,51.0,57.0,66.0,21.0,,,,,65.9,876.0,15.6,159.0,7.0,5.0,,,,,,,1.0,0.6,,,3.0,1020.0,27.0,53.5,6.3,25.1,4.4,1.2,3.18,0.51,2.72,0.56,1.55,0.2,1.5,0.21,5.0,0.5,2.0,,,,,,,,13.0,,6.6,2.49,,,,,,,,,,,,,,,,,,,,,,,,,1691125.0,
[23517],CONVERGENT MARGIN,CASCADES / ANCESTRAL CASCADES / CALIFORNIA / BODIE HILLS VOLCANIC FIELD,AURORA,38.2682,38.2682,-118.8912,-118.8912,SAE,,,s_12-BA-4 [23517],TRACHYANDESITE [23517],,,,MIOCENE [23517],,,,,VOL,,,,,WR [23517] ,57.7161820566731,0.975484767155038,,17.6806614046851,,,,6.36362365277425,6.8182320704274,3.61742267819993,0.111774296236515,,2.85532520386006,3.51580968162128,0.345484188367409,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,183.0,30.0,,,21.9,27.0,253.0,86.0,24.0,,,,,83.7,877.0,18.1,174.0,8.0,,,,,,,,1.0,0.7,,,1.6,1180.0,34.1,64.4,7.86,30.6,6.0,1.36,4.91,0.61,3.43,0.58,1.75,0.24,1.6,0.22,5.0,,,,,,,,,,18.0,,9.8,3.31,,,,,,,,,,,,,,,,,,,,,,,,,1691126.0,
